,Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Date,Team,Player_Code,Min_rolling,Gls_rolling,Ast_rolling,PK_rolling,PKatt_rolling,Sh_rolling,SoT_rolling,CrdY_rolling,CrdR_rolling,Touches_rolling,Tkl_rolling,Int_rolling,Blocks_rolling,xG_rolling,npxG_rolling,xAG_rolling,SCA_rolling,GCA_rolling,Cmp_rolling,Att_rolling,Cmp%_rolling,PrgP_rolling,Carries_rolling,PrgC_rolling
3028,Mads Roerslev,1.0,19,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,5,10,50.0,1,9,0,2024-09-14,3,299,77.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,44.666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.06666666666666667,1.0,0.0,30.333333333333332,37.666666666666664,81.03333333333333,3.0,28.0,1.0
3029,Mads Roerslev,1.0,12,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,14,17,82.4,2,10,0,2024-09-21,3,299,53.666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,32.333333333333336,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.06666666666666667,1.0,0.0,20.666666666666668,26.666666666666668,71.33333333333333,1.6666666666666667,19.666666666666668,1.0
3030,Mads Roerslev,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,2024-10-05,3,299,27.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,13.333333333333334,17.333333333333332,72.13333333333334,1.3333333333333333,12.333333333333334,0.6666666666666666
3031,Mads Roerslev,1.0,4,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,1,2,0,2024-10-19,3,299,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,9.0,66.2,1.0,6.333333333333333,0.0
3032,Mads Roerslev,1.0,90,0,1,0,0,0,0,0,0,79,1,0,0,0.0,0.0,1.1,6,1,63,75,84.0,9,48,3,2024-10-26,3,299,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.333333333333333,6.666666666666667,74.55000000000001,1.0,4.0,0.0
3033,Mads Roerslev,1.0,90,0,0,0,0,0,0,1,0,46,1,0,2,0.0,0.0,0.3,2,0,26,33,78.8,7,19,1,2024-11-04,3,299,31.666666666666668,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,27.666666666666668,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3666666666666667,2.0,0.3333333333333333,21.666666666666668,26.0,75.35,3.3333333333333335,16.666666666666668,1.0
3034,Mads Roerslev,1.0,8,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,2,7,1,2024-11-30,3,299,61.333333333333336,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,43.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.46666666666666673,2.6666666666666665,0.3333333333333333,30.333333333333332,37.0,76.5,5.666666666666667,23.0,1.3333333333333333
3035,Mads Roerslev,1.0,11,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,2024-12-04,3,299,62.666666666666664,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,45.666666666666664,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.46666666666666673,2.6666666666666665,0.3333333333333333,33.0,40.0,82.03333333333335,6.0,24.666666666666668,1.6666666666666667
3036,Mads Roerslev,1.0,75,0,0,0,0,0,0,0,0,31,1,0,1,0.0,0.0,0.2,2,0,19,23,82.6,2,6,0,2024-12-15,3,299,36.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,20.666666666666668,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.09999999999999999,0.6666666666666666,0.0,12.666666666666666,15.666666666666666,87.36666666666667,3.0,9.333333333333334,0.6666666666666666
3037,Mads Roerslev,1.0,23,0,0,0,0,0,0,0,0,19,0,1,1,0.0,0.0,0.0,0,0,10,16,62.5,3,14,2,2024-12-21,3,299,31.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,10.333333333333334,12.333333333333334,88.63333333333333,1.3333333333333333,5.0,0.3333333333333333
3038,Malo Gusto,1.0,90,0,0,0,0,0,0,1,0,66,4,1,3,0.0,0.0,0.1,2,0,46,52,88.5,2,29,2,2024-08-25,5,300,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,44.0,81.8,1.0,23.0,2.0
3039,Malo Gusto,1.0,73,0,0,0,0,1,0,0,0,45,1,1,1,0.0,0.0,0.0,0,0,34,38,89.5,2,23,1,2024-09-01,5,300,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,58.5,4.0,0.5,1.5,0.0,0.0,0.05,1.5,0.0,41.0,48.0,85.15,1.5,26.0,2.0
3040,Malo Gusto,1.0,90,0,0,0,0,0,0,0,0,59,4,1,3,0.0,0.0,0.0,1,0,37,45,82.2,3,17,1,2024-09-28,5,300,84.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,54.0,3.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.03333333333333333,1.0,0.0,38.666666666666664,44.666666666666664,86.60000000000001,1.6666666666666667,25.0,1.6666666666666667
3041,Malo Gusto,1.0,90,0,0,0,0,3,1,0,0,98,0,0,3,0.1,0.1,0.0,2,0,75,89,84.3,11,38,2,2024-10-06,5,300,84.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,56.666666666666664,3.0,1.0,2.3333333333333335,0.0,0.0,0.03333333333333333,1.0,0.0,39.0,45.0,86.73333333333333,2.3333333333333335,23.0,1.3333333333333333
3042,Malo Gusto,1.0,90,0,0,0,0,2,0,0,0,79,3,4,2,0.1,0.1,0.0,1,1,58,65,89.2,8,45,3,2024-10-20,5,300,84.33333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,67.33333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.03333333333333333,0.03333333333333333,0.0,1.0,0.0,48.666666666666664,57.333333333333336,85.33333333333333,5.333333333333333,26.0,1.3333333333333333
3043,Malo Gusto,1.0,77,0,0,0,0,4,0,0,0,52,2,1,1,0.3,0.3,0.0,1,0,35,41,85.4,5,36,0,2024-10-27,5,300,90.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,78.66666666666667,2.3333333333333335,1.6666666666666667,2.6666666666666665,0.06666666666666667,0.06666666666666667,0.0,1.3333333333333333,0.3333333333333333,56.666666666666664,66.33333333333333,85.23333333333333,7.333333333333333,33.333333333333336,2.0
3044,Malo Gusto,1.0,45,0,0,0,0,0,0,1,0,39,0,1,0,0.0,0.0,0.0,1,0,22,34,64.7,5,23,1,2024-11-03,5,300,85.66666666666667,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,76.33333333333333,1.6666666666666667,1.6666666666666667,2.0,0.16666666666666666,0.16666666666666666,0.0,1.3333333333333333,0.3333333333333333,56.0,65.0,86.3,8.0,39.666666666666664,1.6666666666666667
3045,Malo Gusto,1.0,81,0,0,0,0,3,0,0,0,47,1,1,1,0.6,0.6,0.0,3,0,32,38,84.2,3,25,1,2024-11-10,5,300,70.66666666666667,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,56.666666666666664,1.6666666666666667,2.0,1.0,0.13333333333333333,0.13333333333333333,0.0,1.0,0.3333333333333333,38.333333333333336,46.666666666666664,79.76666666666667,6.0,34.666666666666664,1.3333333333333333
3046,Malo Gusto,1.0,5,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,13,13,100.0,1,8,0,2024-12-01,5,300,67.66666666666667,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,46.0,1.0,1.0,0.6666666666666666,0.3,0.3,0.0,1.6666666666666667,0.0,29.666666666666668,37.666666666666664,78.10000000000001,4.333333333333333,28.0,0.6666666666666666
3047,Malo Gusto,1.0,90,0,1,0,0,0,0,0,0,90,7,0,2,0.0,0.0,0.3,4,1,74,77,96.1,10,47,5,2024-12-04,5,300,43.666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,33.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.19999999999999998,0.19999999999999998,0.0,1.3333333333333333,0.0,22.333333333333332,28.333333333333332,82.96666666666667,3.0,18.666666666666668,0.6666666666666666
3048,Malo Gusto,1.0,45,0,0,0,0,1,1,0,0,40,1,1,0,0.0,0.0,0.0,1,0,34,37,91.9,1,25,0,2024-12-08,5,300,58.666666666666664,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,50.0,2.6666666666666665,0.3333333333333333,1.0,0.20000000000000004,0.20000000000000004,0.09999999999999999,2.3333333333333335,0.3333333333333333,39.666666666666664,42.666666666666664,93.43333333333332,4.666666666666667,26.666666666666668,2.0
3049,Malo Gusto,1.0,90,0,0,0,0,1,0,0,0,90,2,1,2,0.0,0.0,0.2,7,1,71,81,87.7,6,61,4,2024-12-15,5,300,46.666666666666664,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,47.666666666666664,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09999999999999999,1.6666666666666667,0.3333333333333333,40.333333333333336,42.333333333333336,96.0,4.0,26.666666666666668,1.6666666666666667
3050,Malo Gusto,1.0,90,0,0,0,0,2,0,0,0,77,2,0,1,0.3,0.3,0.0,1,0,63,70,90.0,3,45,1,2024-12-22,5,300,75.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,73.33333333333333,3.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,0.0,0.16666666666666666,4.0,0.6666666666666666,59.666666666666664,65.0,91.89999999999999,5.666666666666667,44.333333333333336,3.0
3051,Malo Gusto,1.0,90,0,0,0,0,0,0,0,0,79,1,2,1,0.0,0.0,0.0,2,0,62,70,88.6,4,41,1,2024-12-26,5,300,75.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,69.0,1.6666666666666667,0.6666666666666666,1.0,0.09999999999999999,0.09999999999999999,0.06666666666666667,3.0,0.3333333333333333,56.0,62.666666666666664,89.86666666666667,3.3333333333333335,43.666666666666664,1.6666666666666667
3052,Manuel Akanji,1.0,90,0,0,0,0,0,0,0,0,134,1,0,1,0.0,0.0,0.1,3,1,125,128,97.7,14,64,1,2024-08-24,12,301,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,94.6,3.0,41.0,1.0
3053,Manuel Akanji,1.0,90,0,0,0,0,0,0,1,0,105,0,0,1,0.0,0.0,0.0,1,0,98,102,96.1,11,59,1,2024-08-31,12,301,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0,1.0,0.0,0.0,0.05,1.5,0.5,97.5,101.0,96.15,8.5,52.5,1.0
3054,Manuel Akanji,1.0,90,0,0,0,0,0,0,0,0,69,0,1,1,0.0,0.0,0.0,0,0,63,64,98.4,9,41,1,2024-09-14,12,301,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,106.33333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.03333333333333333,1.3333333333333333,0.3333333333333333,97.66666666666667,101.33333333333333,96.13333333333333,9.333333333333334,54.666666666666664,1.0
3055,Manuel Akanji,1.0,90,0,0,0,0,2,0,0,0,116,1,1,0,0.0,0.0,0.1,8,0,96,107,89.7,9,86,7,2024-09-22,12,301,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,102.66666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.03333333333333333,1.3333333333333333,0.3333333333333333,95.33333333333333,98.0,97.39999999999999,11.333333333333334,54.666666666666664,1.0
3056,Manuel Akanji,1.0,90,0,0,0,0,2,0,0,0,78,1,1,0,0.1,0.1,0.0,4,0,63,71,88.7,8,58,1,2024-09-28,12,301,90.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,96.66666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.03333333333333333,3.0,0.0,85.66666666666667,91.0,94.73333333333335,9.666666666666666,62.0,3.0
3057,Manuel Akanji,1.0,61,0,0,0,0,0,0,0,0,65,1,0,0,0.0,0.0,0.0,1,0,59,61,96.7,9,50,2,2024-10-05,12,301,90.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,87.66666666666667,0.6666666666666666,1.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,4.0,0.0,74.0,80.66666666666667,92.26666666666667,8.666666666666666,61.666666666666664,3.0
3058,Manuel Akanji,1.0,90,0,0,0,0,1,1,0,0,92,0,1,1,0.0,0.0,0.1,3,0,80,87,92.0,4,75,5,2024-10-26,12,301,80.33333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,86.33333333333333,1.0,0.6666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,4.333333333333333,0.0,72.66666666666667,79.66666666666667,91.7,8.666666666666666,64.66666666666667,3.3333333333333335
3059,Manuel Akanji,1.0,90,0,0,0,0,0,0,0,0,50,2,0,0,0.0,0.0,0.0,0,0,44,46,95.7,0,31,0,2024-11-02,12,301,80.33333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,78.33333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,2.6666666666666665,0.0,67.33333333333333,73.0,92.46666666666665,7.0,61.0,2.6666666666666665
3060,Manuel Akanji,1.0,90,0,0,0,0,2,0,1,0,76,3,1,0,0.1,0.1,0.0,1,0,65,67,97.0,12,57,3,2024-11-23,12,301,80.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,69.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03333333333333333,1.3333333333333333,0.0,61.0,64.66666666666667,94.80000000000001,4.333333333333333,52.0,2.3333333333333335
3061,Manuel Akanji,1.0,90,0,0,0,0,0,0,1,0,77,0,0,1,0.0,0.0,0.0,0,0,63,69,91.3,8,44,2,2024-12-01,12,301,90.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,72.66666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.3333333333333333,0.0,63.0,66.66666666666667,94.89999999999999,5.333333333333333,54.333333333333336,2.6666666666666665
3062,Manuel Akanji,1.0,45,0,0,0,0,1,0,0,0,27,2,0,0,0.1,0.1,0.0,0,0,18,23,78.3,2,8,0,2024-12-04,12,301,90.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,67.66666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.3333333333333333,0.0,57.333333333333336,60.666666666666664,94.66666666666667,6.666666666666667,44.0,1.6666666666666667
3063,Manuel Akanji,1.0,90,0,0,0,0,0,0,0,0,88,1,1,1,0.0,0.0,0.0,4,0,76,82,92.7,9,61,4,2024-12-21,12,301,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,60.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,48.666666666666664,53.0,88.86666666666667,7.333333333333333,36.333333333333336,1.6666666666666667
3064,Manuel Akanji,1.0,90,0,0,0,0,0,0,0,0,75,0,0,1,0.0,0.0,0.0,1,0,64,70,91.4,5,46,2,2024-12-26,12,301,75.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,64.0,1.0,0.3333333333333333,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.0,1.3333333333333333,0.0,52.333333333333336,58.0,87.43333333333334,6.333333333333333,37.666666666666664,2.0
3065,Manuel Ugarte Ribeiro,2.0,15,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.0,0,0,13,14,92.9,0,12,0,2024-09-21,13,302,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,100.0,0.0,9.0,0.0
3066,Manuel Ugarte Ribeiro,2.0,72,0,0,0,0,0,0,1,0,35,4,0,0,0.0,0.0,0.0,0,0,23,25,92.0,3,15,0,2024-09-29,13,302,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.0,13.5,96.45,0.0,10.5,0.0
3067,Manuel Ugarte Ribeiro,2.0,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,2,1,2024-10-19,13,302,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,23.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,16.333333333333332,17.333333333333332,94.96666666666665,1.0,12.0,0.0
3068,Manuel Ugarte Ribeiro,2.0,83,0,0,0,0,0,0,1,0,36,1,1,0,0.0,0.0,0.0,3,0,22,29,75.9,2,24,1,2024-11-03,13,302,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,19.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,12.666666666666666,13.666666666666666,94.96666666666665,1.0,9.666666666666666,0.3333333333333333
3069,Manuel Ugarte Ribeiro,2.0,90,0,0,0,0,1,0,0,0,67,8,3,0,0.0,0.0,0.2,2,0,47,51,92.2,5,39,1,2024-11-10,13,302,52.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,25.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,15.666666666666666,18.666666666666668,89.3,1.6666666666666667,13.666666666666666,0.6666666666666666
3070,Manuel Ugarte Ribeiro,2.0,35,0,0,0,0,0,0,0,0,33,1,1,1,0.0,0.0,0.0,1,0,25,27,92.6,2,20,0,2024-11-24,13,302,58.666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,35.666666666666664,3.0,1.3333333333333333,0.0,0.0,0.0,0.06666666666666667,2.0,0.0,23.666666666666668,27.333333333333332,89.36666666666667,2.3333333333333335,21.666666666666668,1.0
3071,Manuel Ugarte Ribeiro,2.0,25,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,15,15,100.0,0,14,0,2024-12-01,13,302,69.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,45.333333333333336,3.3333333333333335,1.6666666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,2.0,0.0,31.333333333333332,35.666666666666664,86.89999999999999,3.0,27.666666666666668,0.6666666666666666
3072,Manuel Ugarte Ribeiro,2.0,90,0,0,0,0,0,0,1,0,51,3,2,2,0.0,0.0,0.0,1,0,34,38,89.5,1,31,0,2024-12-04,13,302,50.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,38.666666666666664,3.3333333333333335,1.3333333333333333,0.3333333333333333,0.0,0.0,0.06666666666666667,1.0,0.0,29.0,31.0,94.93333333333334,2.3333333333333335,24.333333333333332,0.3333333333333333
3073,Manuel Ugarte Ribeiro,2.0,75,0,0,0,0,0,0,0,0,56,3,0,3,0.0,0.0,0.2,3,0,44,47,93.6,7,31,4,2024-12-07,13,302,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,33.333333333333336,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,24.666666666666668,26.666666666666668,94.03333333333335,1.0,21.666666666666668,0.0
3074,Manuel Ugarte Ribeiro,2.0,90,0,0,0,0,1,0,0,0,52,4,2,2,0.0,0.0,0.0,2,0,39,42,92.9,1,37,0,2024-12-15,13,302,63.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,41.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.0,0.0,0.06666666666666667,1.3333333333333333,0.0,31.0,33.333333333333336,94.36666666666666,2.6666666666666665,25.333333333333332,1.3333333333333333
3075,Manuel Ugarte Ribeiro,2.0,54,0,0,0,0,1,0,1,0,32,2,2,1,0.2,0.2,0.0,1,0,23,26,88.5,2,16,0,2024-12-22,13,302,85.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,53.0,3.3333333333333335,1.3333333333333333,2.3333333333333335,0.0,0.0,0.06666666666666667,2.0,0.0,39.0,42.333333333333336,92.0,3.0,33.0,1.3333333333333333
3076,Manuel Ugarte Ribeiro,2.0,62,0,0,0,0,1,0,1,0,50,4,1,2,0.0,0.0,0.0,0,0,30,35,85.7,4,21,0,2024-12-26,13,302,73.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,46.666666666666664,3.0,1.3333333333333333,2.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,2.0,0.0,35.333333333333336,38.333333333333336,91.66666666666667,3.3333333333333335,28.0,1.3333333333333333
3077,Marc Cucurella,1.0,82,0,0,0,0,0,0,1,0,63,1,2,0,0.0,0.0,0.0,1,0,52,55,94.5,3,35,2,2024-08-25,5,303,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,68.0,85.3,3.0,30.0,1.0
3078,Marc Cucurella,1.0,90,0,0,0,0,0,0,0,0,92,0,0,2,0.0,0.0,0.0,0,0,74,83,89.2,7,29,1,2024-09-01,5,303,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,70.0,1.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,55.0,61.5,89.9,3.0,32.5,1.5
3079,Marc Cucurella,1.0,90,0,0,0,0,0,0,1,0,58,1,1,1,0.0,0.0,0.0,3,0,38,48,79.2,2,15,1,2024-09-14,5,303,83.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,77.33333333333333,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,61.333333333333336,68.66666666666667,89.66666666666667,4.333333333333333,31.333333333333332,1.3333333333333333
3080,Marc Cucurella,1.0,90,0,0,0,0,0,0,1,0,54,3,2,2,0.0,0.0,0.0,1,0,37,39,94.9,0,21,0,2024-09-21,5,303,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,71.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,54.666666666666664,62.0,87.63333333333333,4.0,26.333333333333332,1.3333333333333333
3081,Marc Cucurella,1.0,69,0,0,0,0,0,0,1,0,33,0,0,3,0.0,0.0,0.2,1,0,19,24,79.2,1,13,0,2024-09-28,5,303,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,68.0,1.3333333333333333,1.0,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,0.0,49.666666666666664,56.666666666666664,87.76666666666667,3.0,21.666666666666668,0.6666666666666666
3082,Marc Cucurella,1.0,90,0,0,0,0,0,0,1,0,65,2,1,1,0.0,0.0,0.0,1,0,56,59,94.9,3,16,2,2024-10-06,5,303,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.333333333333336,1.3333333333333333,1.0,2.0,0.0,0.0,0.06666666666666667,1.6666666666666667,0.0,31.333333333333332,37.0,84.43333333333334,1.0,16.333333333333332,0.3333333333333333
3083,Marc Cucurella,1.0,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,2024-10-27,5,303,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.666666666666664,1.6666666666666667,1.0,2.0,0.0,0.0,0.06666666666666667,1.0,0.0,37.333333333333336,40.666666666666664,89.66666666666667,1.3333333333333333,16.666666666666668,0.6666666666666666
3084,Marc Cucurella,1.0,45,0,0,0,0,1,0,0,0,24,2,0,1,0.0,0.0,0.0,2,0,17,20,85.0,3,9,2,2024-11-03,5,303,57.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.666666666666664,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,25.666666666666668,28.666666666666668,80.26666666666667,1.3333333333333333,10.666666666666666,0.6666666666666666
3085,Marc Cucurella,1.0,90,0,0,0,0,0,0,1,0,54,3,3,2,0.0,0.0,0.0,1,0,39,42,92.9,1,29,1,2024-11-10,5,303,49.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,30.666666666666668,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,25.0,27.333333333333332,82.2,2.0,9.333333333333334,1.3333333333333333
3086,Marc Cucurella,1.0,90,0,0,0,0,0,0,0,0,73,3,2,1,0.0,0.0,0.2,1,0,53,65,81.5,2,40,1,2024-11-23,5,303,49.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,27.0,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.333333333333332,21.666666666666668,81.53333333333335,1.3333333333333333,13.666666666666666,1.0
3087,Marc Cucurella,1.0,90,0,0,0,0,0,0,0,0,125,4,0,4,0.0,0.0,0.0,2,1,111,117,94.9,11,54,1,2024-12-01,5,303,75.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,50.333333333333336,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,0.0,0.06666666666666667,1.3333333333333333,0.0,36.333333333333336,42.333333333333336,86.46666666666668,2.0,26.0,1.3333333333333333
3088,Marc Cucurella,1.0,78,0,0,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.1,1,0,27,31,87.1,0,14,0,2024-12-04,5,303,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,84.0,3.3333333333333335,1.6666666666666667,2.3333333333333335,0.0,0.0,0.06666666666666667,1.3333333333333333,0.3333333333333333,67.66666666666667,74.66666666666667,89.76666666666667,4.666666666666667,41.0,1.0
